527.00	4.400094e-10	4.399954e-10	0.409077
528.00	4.366392e-10	4.366266e-10	0.407387
529.00	4.333063e-10	4.332940e-10	0.405697
530.00	4.300093e-10	4.299980e-10	0.404009
531.00	4.267484e-10	4.267377e-10	0.402322
532.00	4.235240e-10	4.235139e-10	0.400637
533.00	4.200592e-10	4.200496e-10	0.398875
534.00	4.131162e-10	4.131072e-10	0.396099
535.00	4.079845e-10	4.079759e-10	0.393815
536.00	4.049614e-10	4.049533e-10	0.392138
537.00	4.019709e-10	4.019632e-10	0.390464
538.00	3.990135e-10	3.990063e-10	0.388793
539.00	3.960867e-10	3.960802e-10	0.387126
540.00	3.931916e-10	3.931852e-10	0.385462
541.00	3.903271e-10	3.903213e-10	0.383802
542.00	3.874933e-10	3.874878e-10	0.382147
543.00	3.846906e-10	3.846854e-10	0.380496
544.00	3.819166e-10	3.819117e-10	0.378849
545.00	3.769299e-10	3.769252e-10	0.376476
546.00	3.711246e-10	3.711199e-10	0.373811
547.00	3.684918e-10	3.684873e-10	0.372182
548.00	3.658863e-10	3.658821e-10	0.370559
549.00	3.633079e-10	3.633038e-10	0.368941
550.00	3.607568e-10	3.607530e-10	0.367329
551.00	3.582311e-10	3.582275e-10	0.365723
552.00	3.557312e-10	3.557278e-10	0.364122
553.00	3.532568e-10	3.532535e-10	0.362528
554.00	3.508074e-10	3.508043e-10	0.360940
555.00	3.483837e-10	3.483807e-10	0.359359
556.00	3.459835e-10	3.459805e-10	0.357784
557.00	3.436071e-10	3.436044e-10	0.356215
558.00	3.412546e-10	3.412520e-10	0.354653
559.00	3.388826e-10	3.388800e-10	0.353082
